gene_id,start,end,gene_length
ENSG00000252707,12036496,12036637,142
ENSG00000266297,12081899,12081996,98
ENSG00000263648,12115547,12115885,339
ENSG00000265400,12201600,12215267,13668
ENSG00000286617,12390738,12395177,4440
ENSG00000287462,12596743,12632959,36217
ENSG00000265489,12760140,12790242,30103
ENSG00000265503,12917268,12917342,75
ENSG00000280168,12973033,12973834,802
ENSG00000277621,12982613,12983002,390
ENSG00000263707,12990149,12990610,462
ENSG00000006744,12991612,13018065,26454
ENSG00000153976,13494032,13601929,107898
ENSG00000221698,13543529,13543646,118
ENSG00000265494,13909231,13911212,1982
ENSG00000266744,13957748,13966952,9205
ENSG00000006695,14069490,14231736,162247
ENSG00000252305,14177131,14177310,180
ENSG00000223510,14235673,14236862,1190
ENSG00000262786,14295512,14297600,2089
ENSG00000125430,14301081,14349404,48324
ENSG00000266709,14303854,14305505,1652
ENSG00000266378,14327335,14329474,2140
ENSG00000230897,14705076,14705534,459
ENSG00000226130,14725729,14729686,3958
ENSG00000226156,14947741,14948198,458
ENSG00000259944,15030975,15031957,983
ENSG00000287307,15062087,15104517,42431
ENSG00000161542,76309478,76384521,75044
ENSG00000251779,76319376,76319473,98
ENSG00000207169,76337316,76337422,107
ENSG00000267518,76345761,76346081,321
ENSG00000176170,76376584,76387860,11277
ENSG00000175931,76389456,76453152,63697
ENSG00000242931,76430417,76431124,708
ENSG00000161544,76527356,76551175,23820
ENSG00000214140,76527586,76553578,25993
ENSG00000267543,76549951,76550826,876
ENSG00000272386,76551352,76551750,399
ENSG00000274091,76558791,76558868,78
ENSG00000199961,76561109,76561192,84
ENSG00000278261,76561634,76561705,72
ENSG00000070731,76565377,76586956,21580
ENSG00000267078,76569792,76571240,1449
ENSG00000267084,76595584,76595772,189
ENSG00000286750,76617959,76619128,1170
ENSG00000070526,76624761,76643786,19026
ENSG00000199735,76656320,76656422,103
ENSG00000212418,76703632,76703727,96
ENSG00000274051,76721216,76721396,181
ENSG00000267168,76732978,76738522,5545
ENSG00000283805,76736450,76736548,99
ENSG00000200257,76752912,76753015,104
ENSG00000129667,76470891,76501790,30900
ENSG00000234912,77086716,77099902,13187
ENSG00000129657,77088749,77217101,128353
ENSG00000275143,77089307,77089493,187
ENSG00000284250,77089417,77089497,81
ENSG00000222808,77152561,77152674,114
ENSG00000262870,77198950,77199543,594
ENSG00000265121,77264180,77264776,597
ENSG00000264060,77396984,77397054,71
ENSG00000200651,77442109,77442213,105
ENSG00000279801,77444704,77447167,2464
ENSG00000267263,77469068,77471045,1978
ENSG00000267466,77563368,77568695,5328
ENSG00000271222,44596346,44597344,999
ENSG00000267384,44645411,44645587,177
ENSG00000180336,44656404,44690308,33905
ENSG00000180329,44673069,44689779,16711
ENSG00000267160,44673689,44676257,2569
ENSG00000279879,44689858,44693340,3483
ENSG00000161692,44708608,44752264,43657
ENSG00000264251,44718861,44719130,270
ENSG00000240305,44719760,44720597,838
ENSG00000073670,44758988,44781846,22859
ENSG00000182963,44798448,44830816,32369
ENSG00000131097,44846353,44850476,4124
ENSG00000108883,44849948,44899445,49498
ENSG00000167131,44899142,44905390,6249
ENSG00000186185,44924709,44947773,23065
ENSG00000267334,44947912,44948939,1028
ENSG00000267788,44982514,44982772,259
ENSG00000265692,82290046,82292814,2769
ENSG00000260563,82293716,82294910,1195
ENSG00000141574,82321024,82334074,13051
ENSG00000182459,82359247,82363775,4529
ENSG00000278964,82362349,82363196,848
ENSG00000181396,82389210,82418637,29428
ENSG00000264812,82400703,82401382,680
ENSG00000279066,82425498,82427310,1813
ENSG00000287193,82450911,82452213,1303
ENSG00000279744,82462601,82464255,1655
ENSG00000266445,82476597,82477924,1328
ENSG00000266236,82482098,82483388,1291
ENSG00000265110,15251627,15251696,70
ENSG00000279660,15260513,15261841,1329
ENSG00000125409,15303811,15341632,37822
ENSG00000200437,15311345,15311451,107
ENSG00000279567,15365323,15365877,555
ENSG00000239888,15408384,15408688,305
ENSG00000109099,15229773,15272292,42520
ENSG00000132507,7306999,7312463,5465
ENSG00000132522,7311324,7315564,4241
ENSG00000261915,7312661,7319174,6514
ENSG00000215041,7315628,7329393,13766
ENSG00000224647,7330452,7335413,4962
ENSG00000072818,7336529,7351477,14949
ENSG00000263171,7352687,7354944,2258
ENSG00000174282,7459366,7484263,24898
ENSG00000262500,46243606,46245044,1439
ENSG00000262539,46259551,46260606,1056
ENSG00000265411,46319679,46319959,281
ENSG00000266497,46503946,46509339,5394
ENSG00000265315,46537534,46537814,281
ENSG00000232300,46558830,46562795,3966
ENSG00000263934,19188016,19188714,699
ENSG00000264940,19189665,19190245,581
ENSG00000263206,19208584,19211359,2776
ENSG00000281856,19219143,19222527,3385
ENSG00000221540,19344506,19344574,69
ENSG00000166484,19377721,19383544,5824
ENSG00000166482,19383442,19387190,3749
ENSG00000287196,19403283,19403872,590
ENSG00000128482,19411125,19417276,6152
ENSG00000227078,19419035,19424357,5323
ENSG00000283675,19420279,19420342,64
ENSG00000189343,19445970,19446852,883
ENSG00000231477,19457080,19458399,1320
ENSG00000228331,19496943,19497528,586
ENSG00000185527,81650459,81663112,12654
ENSG00000204237,81665036,81666635,1600
ENSG00000185298,81666737,81673904,7168
ENSG00000277784,81693757,81693869,113
ENSG00000262814,81703367,81707517,4151
ENSG00000262660,81703371,81720539,17169
ENSG00000183048,81712236,81721016,8781
ENSG00000186765,81528377,81537130,8754
ENSG00000108469,75626845,75667189,40345
ENSG00000259120,75646243,75647975,1733
ENSG00000161526,75667251,75708062,40812
ENSG00000264829,75679474,75679967,494
ENSG00000264270,75683543,75684799,1257
ENSG00000132475,75776434,75785893,9460
ENSG00000283853,75784521,75784607,87
ENSG00000132478,75784806,75825799,40994
ENSG00000266980,75818815,75820055,1241
ENSG00000132471,75845699,75856507,10809
ENSG00000132481,75874164,75878581,4418
ENSG00000267801,75876372,75879546,3175
ENSG00000141569,75880335,75896951,16617
ENSG00000267342,75897060,75900148,3089
ENSG00000204316,75898644,75905093,6450
ENSG00000267426,75898645,75930129,31485
ENSG00000267615,75943832,75945142,1311
ENSG00000261408,75979231,76005999,26769
ENSG00000257949,75979240,76000586,21347
ENSG00000167880,76004502,76027306,22805
ENSG00000167881,76038775,76072517,33743
ENSG00000274758,2366589,2366791,203
ENSG00000263345,2375061,2379306,4246
ENSG00000070444,2384073,2401104,17032
ENSG00000262456,2384847,2386664,1818
ENSG00000127804,2405562,2511891,106330
ENSG00000279872,2424179,2424412,234
ENSG00000280280,2460183,2460294,112
ENSG00000243049,2557753,2558094,342
ENSG00000262953,2586330,2587866,1537
ENSG00000262480,2613284,2613944,661
ENSG00000279432,2639297,2642418,3122
ENSG00000239884,2680958,2681236,279
ENSG00000272770,2683305,2685088,1784
ENSG00000273606,2692861,2692919,59
ENSG00000221200,2748078,2748182,105
ENSG00000272920,2748078,2748182,105
ENSG00000212469,56871170,56871276,107
ENSG00000262408,56884639,56884819,181
ENSG00000262112,56888880,56891841,2962
ENSG00000284542,56891270,56891355,86
ENSG00000121058,56938199,56961050,22852
ENSG00000262298,56939932,56941275,1344
ENSG00000262623,56951664,56952404,741
ENSG00000121064,56978129,57006768,28640
ENSG00000263120,56982749,56985104,2356
ENSG00000121057,57085092,57121346,36255
ENSG00000263089,57092145,57096425,4281
ENSG00000153944,57255851,57684689,428839
ENSG00000180891,57861243,57955412,94170
ENSG00000278642,57955965,57956143,179
ENSG00000136451,57971547,57988259,16713
ENSG00000280233,57988180,57988760,581
ENSG00000266086,57989038,58007246,18209
ENSG00000136450,58000919,58007346,6428
ENSG00000285930,58050789,58060739,9951
ENSG00000264364,58083419,58095542,12124
ENSG00000279207,58095672,58101479,5808
ENSG00000229590,58157028,58157800,773
ENSG00000121053,58192726,58205174,12449
ENSG00000278627,58202352,58203003,652
ENSG00000287337,58219375,58233479,14105
ENSG00000167117,50761029,50767557,6529
ENSG00000243678,51165435,51171744,6310
ENSG00000166579,8413131,8490411,77281
ENSG00000129673,76453351,76470117,16767
ENSG00000198740,49289206,49362473,73268
ENSG00000167716,1716523,1738599,22077
ENSG00000070495,76712832,76726799,13968
ENSG00000173868,49223366,49230787,7422
ENSG00000108587,30477362,30527592,50231
ENSG00000182896,7355123,7357219,2097
ENSG00000169660,82418318,82442645,24328
ENSG00000109083,28328325,28335489,7165
ENSG00000239672,51153559,51162428,8870
ENSG00000141052,12665890,12768949,103060
ENSG00000154016,19020656,19047011,26356
ENSG00000181038,76726830,76733936,7107
ENSG00000011143,58205441,58219605,14165
ENSG00000004139,28364356,28404049,39694
ENSG00000076351,28394642,28407197,12556
ENSG00000265541,28416922,28417492,571
ENSG00000263870,28444063,28445563,1501
ENSG00000263266,28467822,28468406,585
ENSG00000109103,28546708,28552631,5924
ENSG00000109107,28573115,28576948,3834
ENSG00000265168,28573117,28574243,1127
ENSG00000076382,28577565,28599025,21461
ENSG00000265287,28607963,28609730,1768
ENSG00000132581,28648346,28662189,13844
ENSG00000240494,28655557,28655983,427
ENSG00000109111,28662198,28702679,40482
ENSG00000265205,28670054,28672804,2751
ENSG00000109113,28714281,28718429,4149
ENSG00000198242,28719985,28724359,4375
ENSG00000238423,28720550,28720616,67
ENSG00000264577,28721487,28722877,1391
ENSG00000238578,28722582,28722653,72
ENSG00000238649,28723429,28723492,64
ENSG00000238597,28723682,28723753,72
ENSG00000160606,28724348,28727935,3588
ENSG00000160602,28725897,28743455,17559
ENSG00000267729,28727258,28727739,482
ENSG00000265073,28732963,28743102,10140
ENSG00000265474,28745569,28747652,2084
ENSG00000243053,28802444,28802822,379
ENSG00000213326,46721582,46722167,586
ENSG00000199801,69985986,69986094,109
ENSG00000123700,70168673,70180044,11372
ENSG00000267170,70241324,70241761,438
ENSG00000186919,76071961,76083666,11706
ENSG00000182687,76074781,76077537,2757
ENSG00000182473,76081016,76121576,40561
ENSG00000279382,76090308,76091669,1362
ENSG00000275360,76098019,76098076,58
ENSG00000129654,76136333,76141245,4913
ENSG00000262106,3265611,3266541,931
ENSG00000182628,59109857,59155260,45404
ENSG00000252212,59129276,59129458,183
ENSG00000211514,59137758,59137872,115
ENSG00000207996,59151136,59151221,86
ENSG00000068489,59155732,59206709,50978
ENSG00000265303,59197566,59215226,17661
ENSG00000207235,59260748,59260846,99
ENSG00000185924,1934677,2025334,90658
ENSG00000108963,2030137,2043898,13762
ENSG00000262664,2042022,2043425,1404
ENSG00000267200,2049908,2050008,101
ENSG00000267195,2050271,2050380,110
ENSG00000177374,2054154,2063241,9088
ENSG00000070366,2059839,2303785,243947
ENSG00000280333,2072823,2072956,134
ENSG00000279040,2101542,2101667,126
ENSG00000279562,2117626,2117772,147
ENSG00000279340,2122342,2122508,167
ENSG00000262402,2127430,2127904,475
ENSG00000265777,2199762,2200039,278
ENSG00000278941,2235713,2236086,374
ENSG00000280242,2255719,2256157,439
ENSG00000167720,2303383,2325260,21878
ENSG00000262333,2306761,2307715,955
ENSG00000167721,2322396,2336657,14262
ENSG00000275084,2329016,2329237,222
ENSG00000212163,2330180,2330370,191
ENSG00000263501,63305262,63313521,8260
ENSG00000271919,63331984,63332539,556
ENSG00000263644,63391191,63431089,39899
ENSG00000271749,63393355,63393586,232
ENSG00000008283,63432304,63446354,14051
ENSG00000265971,63454993,63455817,825
ENSG00000228979,63471604,63472093,490
ENSG00000159640,63477061,63498380,21320
ENSG00000264813,63484823,63521848,37026
ENSG00000224353,63507056,63519806,12751
ENSG00000270587,63610772,63611184,413
ENSG00000198909,63622415,63696305,73891
ENSG00000263883,63636601,63637113,513
ENSG00000136490,63695888,63701172,5285
ENSG00000279369,63700847,63702670,1824
ENSG00000206734,47557413,47557514,102
ENSG00000108424,47649476,47685505,36030
ENSG00000264558,47682417,47682683,267
ENSG00000073861,47733236,47746122,12887
ENSG00000159111,47823272,47831541,8270
ENSG00000141294,47831634,47837719,6086
ENSG00000141295,47837692,47841289,3598
ENSG00000182481,68035636,68047364,11729
ENSG00000256358,64308316,64308690,375
ENSG00000261371,64319415,64413776,94362
ENSG00000239823,64390158,64390263,106
ENSG00000265031,64425069,64425170,102
ENSG00000256525,64477785,64497054,19270
ENSG00000256826,64491523,64491789,267
ENSG00000284564,64500774,64500839,66
ENSG00000284368,64501214,64501313,100
ENSG00000108854,64542282,64662307,120026
ENSG00000271779,64572829,64573081,253
ENSG00000270714,64747264,64747492,229
ENSG00000266820,64749918,64758603,8686
ENSG00000265298,64750420,64751311,892
ENSG00000108654,64498254,64508199,9946
ENSG00000185359,81683326,81703138,19813
ENSG00000161714,45108959,45133354,24396
ENSG00000181513,45132600,45144181,11582
ENSG00000186834,45148475,45152099,3625
ENSG00000136448,44957992,45109016,151025
ENSG00000266048,39033926,39034042,117
ENSG00000161381,39063313,39154394,91082
ENSG00000286443,39086976,39091942,4967
ENSG00000141748,39156894,39167484,10591
ENSG00000280177,39165073,39167849,2777
ENSG00000141750,39210541,39225945,15405
ENSG00000270993,75060491,75060620,130
ENSG00000232724,75074306,75079549,5244
ENSG00000170190,75087727,75106162,18436
ENSG00000206713,75089862,75089974,113
ENSG00000125449,75109952,75130272,20321
ENSG00000125458,75130225,75131757,1533
ENSG00000279035,75130883,75133043,2161
ENSG00000189159,75135248,75168281,33034
ENSG00000265800,75138416,75141350,2935
ENSG00000263786,75145261,75146546,1286
ENSG00000252042,75145670,75145762,93
ENSG00000188612,75165586,75182959,17374
ENSG00000125450,75205659,75235758,30100
ENSG00000125447,75236599,75262363,25765
ENSG00000125445,75261674,75266376,4703
ENSG00000263843,75271369,75273895,2527
ENSG00000125454,75272981,75289510,16530
ENSG00000177885,75318076,75405709,87634
ENSG00000228007,75338827,75339147,321
ENSG00000265987,75344405,75373662,29258
ENSG00000264853,75370947,75373736,2790
ENSG00000264511,75406069,75406162,94
ENSG00000223217,75409086,75409188,103
ENSG00000265794,32324431,32360700,36270
ENSG00000265139,32328441,32329395,955
ENSG00000263749,32343528,32344124,597
ENSG00000283774,32350109,32350202,94
ENSG00000274341,32408013,32408309,297
ENSG00000278668,32410159,32410746,588
ENSG00000266385,32411217,32412420,1204
ENSG00000279762,32423971,32446038,22068
ENSG00000264083,32430967,32432841,1875
ENSG00000264373,32434939,32435028,90
ENSG00000202100,32463374,32463482,109
ENSG00000108298,39200283,39204840,4558
ENSG00000186244,49400429,49400800,372
ENSG00000207127,49416744,49416850,107
ENSG00000229944,49424269,49424922,654
ENSG00000249497,49457861,49461749,3889
ENSG00000181222,7484366,7514616,30251
ENSG00000183018,4498881,4539035,40155
ENSG00000132382,4538897,4555386,16490
ENSG00000167741,4556927,4560818,3892
ENSG00000262921,4565752,4571760,6009
ENSG00000262519,4572206,4572515,310
ENSG00000188176,4583999,4608319,24321
ENSG00000222429,4619749,4619852,104
ENSG00000161905,4630919,4642294,11376
ENSG00000141456,4669774,4704337,34564
ENSG00000235085,4673830,4696831,23002
ENSG00000213939,4704816,4705217,402
ENSG00000141480,4710596,4721499,10904
ENSG00000161920,4731428,4733608,2181
ENSG00000261898,4731756,4732371,616
ENSG00000141497,4739833,4746119,6287
ENSG00000142484,4771884,4783213,11330
ENSG00000182853,4785285,4786433,1149
ENSG00000182327,4788964,4790589,1626
ENSG00000280254,4787057,4789162,2106
ENSG00000142507,4796144,4798502,2359
ENSG00000129219,4807152,4823434,16283
ENSG00000141503,4833340,4898061,64722
ENSG00000230201,4856757,4857374,618
ENSG00000264113,4882975,4883316,342
ENSG00000108556,4897771,4934438,36668
ENSG00000205710,4899418,4902934,3517
ENSG00000267632,42509784,42511519,1736
ENSG00000283929,42514188,42514307,120
ENSG00000108784,42536241,42544449,8209
ENSG00000266929,42536510,42562062,25553
ENSG00000108786,42552922,42555214,2293
ENSG00000068120,42561467,42566277,4811
ENSG00000131470,42572310,42577831,5522
ENSG00000287710,42577825,42578366,542
ENSG00000141699,42579513,42610623,31111
ENSG00000280183,42598643,42599177,535
ENSG00000267189,42647834,42648143,310
ENSG00000267132,42648178,42648738,561
ENSG00000037042,42659284,42667006,7723
ENSG00000068137,42667914,42676994,9081
ENSG00000238898,77920098,77920258,161
ENSG00000279600,78008421,78008855,435
ENSG00000267463,78066258,78066761,504
ENSG00000238658,78066947,78067053,107
ENSG00000267679,78157403,78159135,1733
ENSG00000167900,78174091,78187233,13143
ENSG00000267624,78211618,78211908,291
ENSG00000089685,78214186,78225636,11451
ENSG00000279886,78250346,78250932,587
ENSG00000184619,8356902,8376704,19803
ENSG00000177469,42402449,42423256,20808
ENSG00000238704,42440198,42440259,62
ENSG00000264314,42494773,42494830,58
ENSG00000267222,42495867,42496550,684
ENSG00000089558,42156891,42181142,24252
ENSG00000161610,42184060,42185452,1393
ENSG00000280295,42233832,42235469,1638
